id,code,user_type,active,name,level,parent_id/id,currency_mode,type,company_id/id
710,2684111,24,TRUE,COOPERAÇÃO TÉCNICA E FINANCEIR,6,606,current,view,1
711,2745111,25,TRUE,COOPERAÇÃO TÉCNICA E FINANCEIR,6,611,current,view,1
712,27451112,25,TRUE,CONTRATOS-PROGRAMA,7,711,current,view,1
713,2745121,25,TRUE,IRHU,6,612,current,view,1
714,2745122,25,TRUE,IHM,6,612,current,view,1
715,2745131,25,TRUE,FEDER,6,613,current,view,1
716,2745139,25,TRUE,OUTRAS,6,613,current,view,1
717,681111,21,TRUE,EMPRÉSTIMOS BANCÁRIOS,5,455,current,view,1
718,681116,21,TRUE,JUROS FACTORING,5,455,current,view,1
719,681121,21,TRUE,EMPRÉSTIMOS BANCÁRIOS,5,456,current,view,1
720,681123,21,TRUE,OUTROS EMPRÉSTIMOS OBTIDOS,5,456,current,view,1
721,7222632,20,TRUE,OCUPAÇÃO VIA COMÉRCIO E SERVIÇ,6,645,current,view,1
722,7252269,20,TRUE,OUTROS,6,655,current,view,1
723,7253239,20,TRUE,OUTROS,5,656,current,view,1
724,7262269,20,TRUE,OUTROS,6,658,current,view,1
725,7263239,20,TRUE,OUTROS,5,659,current,view,1
726,7421126,20,TRUE,COOPERAÇÃO TÉCNICA E FINANCEIR,6,661,current,view,1
727,7421311,20,TRUE,TRANSFERÊNCIAS CORRENTES,6,664,current,view,1
728,231114211,19,TRUE,EMPRÉSTIMOS IHRU ML/P NO CP,8,683,current,view,1
729,231231211,19,TRUE,EMPRÉSTIMOS IHRU ML/P NO CP,8,692,current,view,1
730,24332211,22,TRUE,LIQ OP.GER EXISTENCIAS,7,697,current,view,1
731,24332212,22,TRUE,LIQ OP.GER O.BENS E SERVIÇOS,7,697,current,view,1
732,24332213,22,TRUE,LIQ OP.GER IMOBILIZADO,7,697,current,view,1
733,24332311,22,TRUE,LIQ OP.GER EXISTENCIAS-RM,7,698,current,view,1
734,24332312,22,TRUE,LIQ OP.GER O.BENS E SERVIÇOS-R,7,698,current,view,1
735,24332313,22,TRUE,LIQ OP.GER IMOBILIZADO-RM,7,698,current,view,1
736,24342211,22,TRUE,REG. COMPRAS EXIT MADEIRA,7,702,current,view,1
737,24342212,22,TRUE,REG. COMPRAS EXITENCIAS CONTIN,7,702,current,view,1
738,24342213,22,TRUE,REG. COMPRAS EXIST. AÇORES,7,702,current,view,1
739,24342214,22,TRUE,REG.COMPRAS EXISTENÇ UNIAO EUR,7,702,current,view,1
740,24342215,22,TRUE,REG.COMPR EXISTENÇ OUTR PAÍSES,7,702,current,view,1
741,24342221,22,TRUE,REG. COMPRAS IMOB MAD,7,703,current,view,1
742,24342222,22,TRUE,REG. COMPRAS IMOB CONT,7,703,current,view,1
743,24342223,22,TRUE,REG. COMPRAS IMOB AÇO,7,703,current,view,1
744,24342224,22,TRUE,REG. COMPRAS IMOB U'E,7,703,current,view,1
745,24342231,22,TRUE,REG. COMPRAS OBS MAD,7,704,current,view,1
746,24342232,22,TRUE,REG. COMPRAS OBS CONT,7,704,current,view,1
747,24342233,22,TRUE,REGUL.COMPRAS-OBS-AÇORES,7,704,current,view,1
748,24342234,22,TRUE,REG.COMP-OBS-UE,7,704,current,view,1
749,24342235,22,TRUE,REG.COMPRAS-OBS-RM,7,704,current,view,1
750,26821113,24,TRUE,OUTROS,7,707,current,view,1
751,011,21,TRUE,ORÇAMENTO - EXERCÍCIO CORRENTE,2,11,current,other,1
752,021,21,TRUE,DOTAÇÕES INICIAIS,2,12,current,other,1
753,02211,21,TRUE,REFORÇOS,4,221,current,other,1
754,02212,21,TRUE,ANULAÇÕES,4,221,current,other,1
755,0224,21,TRUE,REP. ABATIDAS AOS PAGAMENENTOS,3,74,current,other,1
756,023,21,TRUE,DOTAÇÕES DISPONÍVEIS,2,12,current,other,1
757,026,21,TRUE,CABIMENTOS,2,12,current,other,1
758,027,21,TRUE,COMPROMISSOS,2,12,current,other,1
759,031,20,TRUE,PREVISÕES INICIAIS,2,13,current,other,1
760,03211,20,TRUE,UTILIZAÇÕES DO SALDO GERÊNCIA,4,222,current,other,1
761,03212,20,TRUE,REFORÇOS OUTROS,4,222,current,other,1
762,0322,20,TRUE,ANULAÇÕES,3,75,current,other,1
763,034,20,TRUE,PREVISÕES CORRIGIDAS,2,13,current,other,1
764,041,28,TRUE,EXERCÍCIO (N+1),2,14,current,other,1
765,042,28,TRUE,EXERCÍCIO (N+2),2,14,current,other,1
766,043,28,TRUE,EXERCÍCIO (N+3),2,14,current,other,1
767,044,28,TRUE,EXERCÍCIOS SEGUINTES,2,14,current,other,1
768,051,21,TRUE,EXERCÍCIO (N+1),2,15,current,other,1
769,052,21,TRUE,EXERCÍCIO (N+2),2,15,current,other,1
770,053,21,TRUE,EXERCÍCIO (N+3),2,15,current,other,1
771,054,21,TRUE,EXERCÍCIOS SEGUINTES,2,15,current,other,1
772,061,28,TRUE,Contrapart.cabim.fecho,2,16,current,other,1
773,062,28,TRUE,Contrapart.comp.fecho,2,16,current,other,1
774,063,28,TRUE,Contrapart. doc. em aberto,2,16,current,other,1
775,069,28,TRUE,Contrapart. fecho classe 0,2,16,current,other,1
776,0931,29,TRUE,A favor do Municipio,3,76,current,other,1
777,0932,29,TRUE,A favor de Terceiros,3,76,current,other,1
778,0941,29,TRUE,GARANTIAS PRESTADAS,3,77,current,other,1
779,0942,29,TRUE,GARANTIAS ACCIONADAS,3,77,current,other,1
780,0943,29,TRUE,GARANTIAS DEVOLVIDAS,3,77,current,other,1
781,0951,29,TRUE,Beneficiarios,3,78,current,other,1
782,0961,29,TRUE,GARANTIAS RECEBIDAS,3,76,current,other,1
783,0962,29,TRUE,GARANTIAS DEVOLVIDAS,3,76,current,other,1
784,0963,29,TRUE,GARANTIAS ACCIONADAS,3,76,current,other,1
785,0971,29,TRUE,FORNECEDORES,3,80,current,other,1
786,0972,29,TRUE,FORNECEDORES DE IMOBILIZADO,3,80,current,other,1
787,0973,29,TRUE,OUTROS CREDORES,3,80,current,other,1
788,099,29,TRUE,OUTROS,2,17,current,other,1
789,1111,5,TRUE,CAIXA 1,3,81,current,liquidity,1
790,1112,5,TRUE,CAIXA 2,3,81,current,liquidity,1
791,1113,5,TRUE,CAIXA 3,3,81,current,liquidity,1
792,1119,5,TRUE,OUTRAS,3,81,current,liquidity,1
793,11801,5,TRUE,FM DIV. APROVISIONAMENTO,3,82,current,liquidity,1
794,11802,5,TRUE,DEP REC HUMANOS,3,82,current,liquidity,1
795,11803,5,TRUE,DEP CULTURA,3,82,current,liquidity,1
796,11804,5,TRUE,COMISSÃO 500 ANOS,3,82,current,liquidity,1
797,11805,5,TRUE,DEP OBRAS PUBLICAS,3,82,current,liquidity,1
798,11806,5,TRUE,DEP JURIDICO,3,82,current,liquidity,1
799,11807,5,TRUE,DEP AMBIENTE,3,82,current,liquidity,1
800,11808,5,TRUE,ASSEMBLEIA MUNICIPAL,3,82,current,liquidity,1
801,11809,5,TRUE,DEP HABITAÇÃO,3,82,current,liquidity,1
802,11810,5,TRUE,BOMBEIROS MUNICIPAIS,3,82,current,liquidity,1
803,11811,5,TRUE,SERVIÇO MERCADOS,3,82,current,liquidity,1
804,11812,5,TRUE,DIV EDUCAÇÃO,3,82,current,liquidity,1
805,11813,5,TRUE,Gab Apoio Presidencia,3,82,current,liquidity,1
806,11814,5,TRUE,DEP NOTARIADO,3,82,current,liquidity,1
807,11815,5,TRUE,Departamento Financeiro,3,82,current,liquidity,1
808,11816,5,TRUE,DIV PARQUES E JARDINS,3,82,current,liquidity,1
809,11817,5,TRUE,PARQUE ECOLOGICO,3,82,current,liquidity,1
810,11818,5,TRUE,DPE,3,82,current,liquidity,1
811,11819,5,TRUE,DIV. PLAN. CADASTRO.ÁGUAS,3,82,current,liquidity,1
812,11820,5,TRUE,DIV.ADMIN. GERAL,3,82,current,liquidity,1
813,11821,5,TRUE,DEP CIENCIA,3,82,current,liquidity,1
814,11822,5,TRUE,Div Turismo,3,82,current,liquidity,1
815,11823,5,TRUE,DPMV,3,82,current,liquidity,1
816,11824,5,TRUE,DIVISÂO ACÇÂO SOCIAL,3,82,current,liquidity,1
817,11825,5,TRUE,Ginasio Sto Antonio,3,82,current,liquidity,1
818,11826,5,TRUE,Ginasio S Martinho,3,82,current,liquidity,1
819,11827,5,TRUE,GINASIO BARREIRINHA,3,82,current,liquidity,1
820,11828,5,TRUE,GABINETE JURIDICO-Drª Filomena,3,82,current,liquidity,1
821,11829,5,TRUE,DIVISÃO CEMITÉRIOS,3,82,current,liquidity,1
822,11830,5,TRUE,DIV ADMINISTRATIVA AGUAS,3,82,current,liquidity,1
823,11831,5,TRUE,OUTROS,3,82,current,liquidity,1
824,119,5,TRUE,TRANSFERENCIAS DE CAIXA,2,18,current,liquidity,1
825,120101,4,TRUE,Dep Ordem,3,223,current,liquidity,1
826,120201,4,TRUE,ÁGUAS  045 200000928,3,224,current,liquidity,1
827,120301,4,TRUE,ÁGUAS 3503932,3,225,current,liquidity,1
828,120302,4,TRUE,VENCIMENTO  8 566 750,3,225,current,liquidity,1
829,120303,4,TRUE,BCP URBCOM 253635407,3,225,current,liquidity,1
830,120401,4,TRUE,DEUTSCHE BANK DO,3,226,current,liquidity,1
831,120501,4,TRUE,ÁGUAS  243/54 062/000.5,3,227,current,liquidity,1
832,120502,4,TRUE,VENCIMENTOS  243/56 955/000.5,3,227,current,liquidity,1
833,120503,4,TRUE,SOLIDARIA P.E.F. 000839171542,3,227,current,liquidity,1
834,120601,4,TRUE,ÁGUAS 336/ 51092.130,3,228,current,liquidity,1
835,120602,4,TRUE,VENCIMENTOS 336/ 67368.530,3,228,current,liquidity,1
836,120603,4,TRUE,DEPÓSITOS À ORDEM - 336/14.130,3,228,current,liquidity,1
837,120604,4,TRUE,CGD Oper. Tesouraria,3,228,current,liquidity,1
838,120605,4,TRUE,CGD PIT 2608183 044,3,228,current,liquidity,1
839,120701,4,TRUE,ÁGUAS 1 486 419 101/10,3,229,current,liquidity,1
840,120702,4,TRUE,DEP.À ORDEM 1 097 703 901/10,3,229,current,liquidity,1
841,120703,4,TRUE,DEP.À ORDEM 1115256877/10,3,229,current,liquidity,1
842,120704,4,TRUE,BANIF 15101077.650,3,229,current,liquidity,1
843,120705,4,TRUE,BANIF PAEL 4021026077160,3,229,current,liquidity,1
844,120801,4,TRUE,ÁGUAS  040-10.011 754-4,3,230,current,liquidity,1
845,120802,4,TRUE,MG - FEDER III QCA,3,230,current,liquidity,1
846,120803,4,TRUE,MG - PROGRAMA TECNOLÓGICO,3,230,current,liquidity,1
847,120901,4,TRUE,VENC.  0-8 348 235 001 002,3,231,current,liquidity,1
848,121001,4,TRUE,BPN Conta Ordem,3,232,current,liquidity,1
849,121101,4,TRUE,VENCIMENTOS  23 240 192/001,3,233,current,liquidity,1
850,121102,4,TRUE,EMPRÉ.(1.000MC)40 077 949/001,3,233,current,liquidity,1
851,121103,4,TRUE,IGAPHE  37 245 223/001,3,233,current,liquidity,1
852,121104,4,TRUE,EMPRÉ.(800MC) 40 076 064/001,3,233,current,liquidity,1
853,129,4,TRUE,OUTROS,2,19,current,liquidity,1
854,129801,4,TRUE,OPER DE TESOURARIA,3,234,current,liquidity,1
855,129901,4,TRUE,OUTROS,3,235,current,liquidity,1
856,1531,6,TRUE,BILHETES DO TESOURO,3,86,current,other,1
857,1532,6,TRUE,OBRIGAÇÕES DO TESOURO,3,86,current,other,1
858,1533,6,TRUE,OUTROS,3,86,current,other,1
859,159,6,TRUE,OUTROS TÍTULOS,2,22,current,other,1
860,1951,25,TRUE,ACÇÕES,3,87,current,other,1
861,1952,25,TRUE,OBRIGAÇÕES E TÍT PARTICIPAÇÃO,3,87,current,other,1
862,1953,25,TRUE,TÍTULOS DE DÍVIDA PÚBLICA,3,87,current,other,1
863,1959,25,TRUE,OUTROS TÍTULOS,3,87,current,other,1
864,1981,25,TRUE,UNIDADES DE PARTICIPAÇÃO EM FU,3,88,current,other,1
865,21111,18,TRUE,VENDA DE RECIPIENTES DE LIXO,4,236,current,receivable,1
866,21112,18,TRUE,CLIENTES C/C,4,236,current,receivable,1
867,21113,18,TRUE,CLIENTES C/C outros,4,236,current,receivable,1
868,21116,18,TRUE,CLIENTES estornos,4,236,current,receivable,1
869,21119,18,TRUE,OUTROS,4,236,current,receivable,1
870,2121,18,TRUE,IMPOSTOS DIRECTOS,3,90,current,receivable,1
871,2122,18,TRUE,IMPOSTOS INDIRECTOS,3,90,current,receivable,1
872,212311,18,TRUE,OBRAS,5,368,current,receivable,1
873,212312,18,TRUE,COMÉRCIO E SERVIÇOS,5,368,current,receivable,1
874,212319,18,TRUE,OUTROS,5,368,current,receivable,1
875,2131,18,TRUE,EMPRESAS,3,91,current,receivable,1
876,2132,18,TRUE,PARTICULARES,3,91,current,receivable,1
877,2139,18,TRUE,OUTROS,3,91,current,receivable,1
878,2161,18,TRUE,Conta int. faturas,3,92,current,receivable,1
879,2171,18,TRUE,ÁGUAS,3,93,current,receivable,1
880,2172,18,TRUE,OCUPAÇÃO V.PUB-VEND.AMBULANTES,3,93,current,receivable,1
881,2173,18,TRUE,...,3,93,current,receivable,1
882,2179,18,TRUE,OUTROS CAUÇÕES/GARANTIAS,3,93,current,receivable,1
883,2181,18,TRUE,COBRANÇAS EM ATRASO,3,94,current,receivable,1
884,2182,18,TRUE,COBRANÇAS EM LITÍGIO,3,94,current,receivable,1
885,2191,18,TRUE,CLIENTES C/C,3,95,current,receivable,1
886,22111,19,TRUE,FORNECEDORES CP PRAZO,4,239,current,payable,1
887,2211211,19,TRUE,Dividas em protocolo (IGA+EEM),6,522,current,payable,1
888,2211221,19,TRUE,OUTRAS,6,523,current,payable,1
889,22113,19,TRUE,FORNECEDORES Reg fim 2010,4,239,current,payable,1
890,22121,19,TRUE,FACTORING CP,4,240,current,payable,1
891,22122,19,TRUE,FACTORING MLP,4,240,current,payable,1
892,22123,19,TRUE,FACTORING-Conta de passagem,4,240,current,payable,1
893,2281,19,TRUE,FACTURAS REGISTADAS,3,98,current,payable,1
894,2284,19,TRUE,MATERIAL RECEPCIONADO,3,98,current,payable,1
895,23111111,19,TRUE,CONTA CAUCIONADA - SANTANDER,7,549,current,payable,1
896,2311121,19,TRUE,EMPRÉSTIMOS NÃO EXCEPCIONADOS,6,525,current,payable,1
897,2311122,19,TRUE,EMPRÉSTIMOS EXCEPCIONADOS,6,525,current,payable,1
898,2311130101,19,TRUE,MONTEPIO GERAL €18.310.871,7,551,current,payable,1
899,2311130201,19,TRUE,SANTANDER TOTTA €4.987.979,7,552,current,payable,1
900,2311130202,19,TRUE,SANTANDER TOTTA €3.990.383,7,552,current,payable,1
901,2311130301,19,TRUE,"BCP € 7.516.884,31",7,553,current,payable,1
902,2311130302,19,TRUE,"BCP € 5.985.574,76",7,553,current,payable,1
903,2311130401,19,TRUE,CGD - HAB SOCIAL 210 M€,7,554,current,payable,1
904,2311130402,19,TRUE,CGD - APOIO AO INVEST 6000 M€,7,554,current,payable,1
905,2311130403,19,TRUE,CGD - HAB SOCIAL 125 M€,7,554,current,payable,1
906,2311130404,19,TRUE,CGD - HAB SOCIAL 2.116 M€,7,554,current,payable,1
907,2311130405,19,TRUE,CGD - HAB SOCIAL 1.517 M€,7,554,current,payable,1
908,2311130406,19,TRUE,CGD - HAB SOCIAL 541 M€,7,554,current,payable,1
909,2311130407,19,TRUE,CGD - HAB SOCIAL 371 M€,7,554,current,payable,1
910,2311130408,19,TRUE,CGD - HAB SOCIAL 1.442 M€,7,554,current,payable,1
911,2311130409,19,TRUE,CGD - HAB SOCIAL 1.850 M€,7,554,current,payable,1
912,2311130410,19,TRUE,CGD - APOIO AO INVEST 2170 M€,7,554,current,payable,1
913,2311130501,19,TRUE,BARCLAYS TEMPO E HORAS,7,555,current,payable,1
914,2311130502,19,TRUE,DGTF TEMPO/HORAS 4M€ BARCLAYS,7,555,current,payable,1
915,2311130601,19,TRUE,BPI 4.500 PREDE,7,556,current,payable,1
916,231114111,19,TRUE,DGTF TEMPO/HORAS 4M€ BARCLAYS,8,682,current,payable,1
917,231114112,19,TRUE,DGTF TEMPO/HORAS 3M€ BPI,8,682,current,payable,1
918,231114113,19,TRUE,DGTF PAEL,8,682,current,payable,1
919,23111421101,19,TRUE,INH - CANTO MURO,9,728,current,payable,1
920,23111421102,19,TRUE,INH - ALEGRIA,9,728,current,payable,1
921,23111421103,19,TRUE,INH - LAGINHAS,9,728,current,payable,1
922,23111421104,19,TRUE,INH - CRUZES,9,728,current,payable,1
923,23111421105,19,TRUE,INH - ORQUÍDEA,9,728,current,payable,1
924,23111421106,19,TRUE,INH - PENTEADA,9,728,current,payable,1
925,23111421107,19,TRUE,INH - VIVEIROS III,9,728,current,payable,1
926,23111432,19,TRUE,MUNICÍPIOS,7,559,current,payable,1
927,23111441,19,TRUE,RAA,7,560,current,payable,1
928,231114421,19,TRUE,RAM-OP ACTIVA GOV REGIONAL,8,685,current,payable,1
929,2312110101,19,TRUE,MONTEPIO GERAL €18.310.871,7,686,current,payable,1
930,2312110201,19,TRUE,SANTANDER TOTTA €4.987.979,7,687,current,payable,1
931,2312110202,19,TRUE,SANTANDER TOTTA €3.990.383,7,687,current,payable,1
932,2312110301,19,TRUE,"BCP € 7.516.884,31",7,688,current,payable,1
933,2312110302,19,TRUE,"BCP € 5.985.574,76",7,688,current,payable,1
934,2312110401,19,TRUE,CGD - HAB SOC 210 M€,7,689,current,payable,1
935,2312110402,19,TRUE,CGD APOIO AO INVEST 6000M€,7,689,current,payable,1
936,2312110403,19,TRUE,CGD - HAB SOC 125 M€,7,689,current,payable,1
937,2312110404,19,TRUE,CGD - HAB SOC 2.116 M€,7,689,current,payable,1
938,2312110405,19,TRUE,CGD-HAB SOC 1.517 M€,7,689,current,payable,1
939,2312110406,19,TRUE,CGD-HAB SOC 541 M€,7,689,current,payable,1
940,2312110407,19,TRUE,CGD-HAB SOC 371 M€,7,689,current,payable,1
941,2312110408,19,TRUE,CGD - HAB SOCIAL 1.442 M€,7,689,current,payable,1
942,2312110409,19,TRUE,CGD - HAB SOCIAL 1.850 M€,7,689,current,payable,1
943,2312110410,19,TRUE,CGD - APOIO AO INVEST 2170 M€,7,689,current,payable,1
944,2312110501,19,TRUE,BARCLAYS € 6M PAGAR TEMPO HORA,7,690,current,payable,1
945,2312110601,19,TRUE,BPI 4.500 PREDE,7,691,current,payable,1
946,23123111,19,TRUE,DGTF TEMPO/HORAS 4M€ BARCLAYS,7,564,current,payable,1
947,23123112,19,TRUE,DGTF TEMPO/HORAS 3M€ BPI,7,564,current,payable,1
948,23123113,19,TRUE,DGTF PAEL,7,564,current,payable,1
949,23123121101,19,TRUE,INH - CANTO MURO,9,729,current,payable,1
950,23123121102,19,TRUE,INH - ALEGRIA,9,729,current,payable,1
951,23123121103,19,TRUE,INH - LAGINHAS,9,729,current,payable,1
952,23123121104,19,TRUE,INH - CRUZES,9,729,current,payable,1
953,23123121105,19,TRUE,INH - ORQUÍDEA,9,729,current,payable,1
954,23123121106,19,TRUE,INH - PENTEADA,9,729,current,payable,1
955,23123121107,19,TRUE,INH - VIVEIROS III,9,729,current,payable,1
956,23123121108,19,TRUE,INH - FAIAL,9,729,current,payable,1
957,23123132,19,TRUE,MUNICÍPIOS,7,566,current,payable,1
958,23123141,19,TRUE,RAA,7,567,current,payable,1
959,231231421,19,TRUE,RAM-OP ACTIVA GOV REGIONAL,8,694,current,payable,1
960,238,19,TRUE,Conta CTRL clientes emprestimo,2,27,current,payable,1
961,239,19,TRUE,Empréstimos conta passagem,2,27,current,payable,1
962,2411,22,TRUE,RENDIMENTOS PRÓPRIA ENTIDADE,3,101,current,other,1
963,2419,22,TRUE,OUTROS,3,101,current,other,1
964,24211,22,TRUE,RET IRS PESSOAL,4,243,current,other,1
965,24212,22,TRUE,RET IRS SOBRETAXA EXT. PESSOAL,4,243,current,other,1
966,24217,22,TRUE,APOSENTADOS,4,243,current,other,1
967,24219,22,TRUE,OUTROS,4,243,current,other,1
968,2422,22,TRUE,TRABALHO INDEPENDENTE,3,102,current,other,1
969,2423,22,TRUE,CAPITAIS,3,102,current,other,1
970,24241,22,TRUE,IRS RENDAS DE EDIFICIOS- 25%,4,244,current,other,1
971,24242,22,TRUE,IRC-RENDAS DE EDIFICIOS- 25%,4,244,current,other,1
972,24243,22,TRUE,IRC-RENDAS DE EDIFICIOS- 25%,4,244,current,other,1
973,2429,22,TRUE,SOBRE OUTROS RENDIMENTOS,3,102,current,other,1
974,243111,22,TRUE,ISENTOS,5,374,current,other,1
975,243112,22,TRUE,REDUZIDA MADEIRA,5,374,current,other,1
976,243113,22,TRUE,REDUZIDA CONTINENTE,5,374,current,other,1
977,243114,22,TRUE,INTERMÉDIA MADEIRA,5,374,current,other,1
978,243115,22,TRUE,INTERMÉDIA CONTINENTE,5,374,current,other,1
979,243116,22,TRUE,NORMAL MADEIRA,5,374,current,other,1
980,243117,22,TRUE,NORMAL CONTINENTE,5,374,current,other,1
981,243119,22,TRUE,OUTROS,5,374,current,other,1
982,243121,22,TRUE,REDUZIDA MADEIRA,5,375,current,other,1
983,243122,22,TRUE,NORMAL MADEIRA,5,375,current,other,1
984,243123,22,TRUE,NORMAL CONTINENTE,5,375,current,other,1
985,243129,22,TRUE,OUTROS,5,375,current,other,1
986,243131,22,TRUE,ISENTOS,5,376,current,other,1
987,243132,22,TRUE,REDUZIDA MADEIRA,5,376,current,other,1
988,243133,22,TRUE,REDUZIDA CONTINENTE,5,376,current,other,1
989,243134,22,TRUE,INTERMÉDIA MADEIRA,5,376,current,other,1
990,243135,22,TRUE,INTERMÉDIA CONTINENTE,5,376,current,other,1
991,243136,22,TRUE,NORMAL MADEIRA,5,376,current,other,1
992,243137,22,TRUE,NORMAL CONTINENTE,5,376,current,other,1
993,24319,22,TRUE,OUTROS,4,245,current,other,1
994,2432111,22,TRUE,EXIST.MADEIRA TX REDUZIDA,6,570,current,other,1
995,2432112,22,TRUE,EXIST.MADEIRA TX NORMAL,6,570,current,other,1
996,2432113,22,TRUE,EXIST.MADEIRA TX INTERMEDIA,6,570,current,other,1
997,2432121,22,TRUE,EXIST.CONT TX REDUZIDA,6,571,current,other,1
998,2432122,22,TRUE,EXIST.CONTIN. NORMAL,6,571,current,other,1
999,2432123,22,TRUE,EXIST.CONTIN TX INTERMEDIA,6,571,current,other,1
1000,2432131,22,TRUE,EXIST.AÇOR TX REDUZIDA,6,572,current,other,1
1001,2432132,22,TRUE,EXIST. AÇOR NORMAL,6,572,current,other,1
1002,2432133,22,TRUE,EXIST. AÇOR TX INTERMEDIA,6,572,current,other,1
1003,2432141,22,TRUE,EXIST.UE TX RED,6,573,current,other,1
1004,2432142,22,TRUE,EXIST.UE TX NORM,6,573,current,other,1
1005,2432143,22,TRUE,EXIST.UE TX INTERM,6,573,current,other,1
1006,2432151,22,TRUE,EXIST.OUT PAÍSES TX RED,6,574,current,other,1
1007,2432152,22,TRUE,EXIST.OUT PAÍSES TX NORM,6,574,current,other,1
1008,2432153,22,TRUE,EXIST.OUT PAÍSES TX INTERM,6,574,current,other,1
1009,2432211,22,TRUE,IMOB.MADEIRA TX REDUZIDA,6,575,current,other,1
1010,2432212,22,TRUE,IMOB.MADEIRA TX NORMAL,6,575,current,other,1
1011,2432213,22,TRUE,IMOB.MADEIRA TX INTERMEDIA,6,575,current,other,1
1012,2432221,22,TRUE,IMOB.CONTINENTE REDUZIDA,6,576,current,other,1
1013,2432222,22,TRUE,IMOB.CONTINENTE NORMAL,6,576,current,other,1
1014,2432223,22,TRUE,IMOB.CONTINENTE INTERMED,6,576,current,other,1
1015,2432231,22,TRUE,IMOB.AÇORES REDUZIDA,6,577,current,other,1
1016,2432232,22,TRUE,IMOB.AÇORES NORMAL,6,577,current,other,1
1017,2432233,22,TRUE,IMOB.AÇORES INTERMED,6,577,current,other,1
1018,2432241,22,TRUE,IMOB.UE TX REDUZIDA,6,578,current,other,1
1019,2432242,22,TRUE,IMOB.UE TX NORMAL,6,578,current,other,1
1020,2432243,22,TRUE,IMOB.UE TX INTERMED,6,578,current,other,1
1021,2432251,22,TRUE,IMOB. OUT PAÍSES TX REDUZIDA,6,579,current,other,1
1022,2432252,22,TRUE,IMOB. OUT PAÍSES TX NORMAL,6,579,current,other,1
1023,2432253,22,TRUE,IMOB. OUT PAÍSES TX INTERMED,6,579,current,other,1
1024,2432311,22,TRUE,OBS MADEIRA REDUZIDA,6,580,current,other,1
1025,2432312,22,TRUE,OBS MADEIRA NORMAL,6,580,current,other,1
1026,2432313,22,TRUE,OBS MADEIRA INTERMEDIA,6,580,current,other,1
1027,2432315,22,TRUE,OBS MADEIRA GASOLEO 50%,6,580,current,other,1
1028,2432316,22,TRUE,OBS MADEIRA GASOLEO 100%,6,580,current,other,1
1029,2432321,22,TRUE,OBS CONTIN REDUZIDA,6,581,current,other,1
1030,2432322,22,TRUE,OBS CONTIN NORMAL,6,581,current,other,1
1031,2432323,22,TRUE,OBS CONTIN INTERMEDIA,6,581,current,other,1
1032,2432325,22,TRUE,OBS CONTIN GASÓLEO 50%,6,581,current,other,1
1033,2432331,22,TRUE,OBS-AÇORES-REDUZ,6,582,current,other,1
1034,2432332,22,TRUE,OBS-AÇORES-NORMAL,6,582,current,other,1
1035,2432333,22,TRUE,OBS-AÇORES-INTERMEDIA,6,582,current,other,1
1036,2432341,22,TRUE,OBS-EUROPA (UE)- REDUZID,6,583,current,other,1
1037,2432342,22,TRUE,OBS-EUROPA (UE)- NORMAL,6,583,current,other,1
1038,2432343,22,TRUE,OBS-EUROPA (UE)-INTERMEDIA,6,583,current,other,1
1039,2432351,22,TRUE,OBS - OUTROS PAÍSES - REDUZ,6,584,current,other,1
1040,2432352,22,TRUE,OBS - OUTROS PAÍSES - NORMAL,6,584,current,other,1
1041,2432353,22,TRUE,OBS - OUTROS PAÍSES - INTERMED,6,584,current,other,1
1042,2433111,22,TRUE,LIQ OP.GERAIS VEND REDUZ MAD,6,585,current,other,1
1043,2433112,22,TRUE,LIQ OP.GERAIS VEND NORMAL MAD,6,585,current,other,1
1044,2433113,22,TRUE,LIQ OP.GERAIS VEND INTER MAD,6,585,current,other,1
1045,2433114,22,TRUE,Liq Oper.Gerais OBS tx Red 4%,6,585,current,other,1
1046,2433121,22,TRUE,LIQ OP.GERAIS SERV RED MAD,6,586,current,other,1
1047,2433122,22,TRUE,LIQ OP.GERAIS SERV NORMAL MAD,6,586,current,other,1
1048,2433123,22,TRUE,LIQ OP.GERAIS SERV INTER MAD,6,586,current,other,1
1049,2433124,22,TRUE,LIQ OP.GERAIS SERV NOR PT 16%,6,586,current,other,1
1050,2433125,22,TRUE,LIQ OP.GERAIS SERV NOR PTC 23%,6,586,current,other,1
1051,2433126,22,TRUE,LIQ OP.GERAIS SERV NOR PT 14%,6,586,current,other,1
1052,2433127,22,TRUE,LIQ OP.GERAIS SERV NOR PT 15%,6,586,current,other,1
1053,2433131,22,TRUE,LIQ OP.GERAIS IMOB REDUZIDA,6,587,current,other,1
1054,2433132,22,TRUE,LIQ OP.GERAIS IMOB NORMAL,6,587,current,other,1
1055,2433133,22,TRUE,LIQ OP.GERAIS IMOB INTERMEDIA,6,587,current,other,1
1056,24331411,22,TRUE,AUTO-LIQ Exist Madeira Reduzid,7,695,current,other,1
1057,24331412,22,TRUE,AUTO-LIQ Exist Madeira Normal,7,695,current,other,1
1058,24331413,22,TRUE,AUTO-LIQ Exist Madeira Interme,7,695,current,other,1
1059,24331421,22,TRUE,AUTO-LIQ Serv Const Civ Mad Re,7,696,current,other,1
1060,24331422,22,TRUE,AUTO-LIQ Serv Const Civ Mad No,7,696,current,other,1
